id_amat;id_via;num_civico;municipio;stato;categorieveicoli;numero_manufatti;stalli_per_manufatto;stalli_totali;tipomanufatto;ubicazione;LONG_X_4326;LAT_Y_4326;Location
1434;3219;1;4;Esistente;Velocipedi;12;1;12;Parigina;Marciapiede;9.22032099582835;45.4575935521373;"(45.4575935521373, 9.22032099582835)"
1437;3219;11;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.22173437446087;45.4559827105807;"(45.4559827105807, 9.22173437446087)"
1439;3219;15;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";8;2;16;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.22118690484567;45.4558213054999;"(45.4558213054999, 9.22118690484567)"
1442;3219;14;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";3;2;6;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.22007184982388;45.4558509399819;"(45.4558509399819, 9.22007184982388)"
1444;3219;10;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.21919795154607;45.456472584246;"(45.456472584246, 9.21919795154607)"
1446;3219;8;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.21919618906365;45.4564735322277;"(45.4564735322277, 9.21919618906365)"
1447;6381;5;8;Esistente;Velocipedi;2;5;10;Verona;Area verde – Giardino – Parco;9.15887393578678;45.4705333470766;"(45.4705333470766, 9.15887393578678)"
1448;597;2;1;Esistente;Velocipedi;10;2;20;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.18425026795467;45.4580347687655;"(45.4580347687655, 9.18425026795467)"
1450;4157;13;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";30;1;30;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.21619307746593;45.440005927644;"(45.440005927644, 9.21619307746593)"
1454;4076;;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20664258852904;45.4517926769311;"(45.4517926769311, 9.20664258852904)"
1459;1010;2;1;Esistente;Velocipedi;2;10;20;Redondo Inox;Marciapiede;9.18387675733794;45.4725206945406;"(45.4725206945406, 9.18387675733794)"
1462;3074;40;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;1;10;Archetto Milano _ Acciaio inox _ Passo cm 50;0_Non precisata;9.21925221514109;45.4620980025849;"(45.4620980025849, 9.21925221514109)"
1464;3271;5;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";25;2;50;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23247130201475;45.4612726640274;"(45.4612726640274, 9.23247130201475)"
1465;3380;;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";21;1;21;Archetto Milano _ Acciaio inox _ Passo cm 50;Alla quota della carreggiata;9.24488345295198;45.453744606573;"(45.453744606573, 9.24488345295198)"
1477;357;;1;Esistente;Velocipedi;1;6;6;0_Non precisato;Alla quota della carreggiata;9.19707031517689;45.461582068402;"(45.461582068402, 9.19707031517689)"
1481;5340;snc;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";15;2;30;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.17705782981921;45.427304387892;"(45.427304387892, 9.17705782981921)"
1483;4224;57;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;1;10;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.19737424956197;45.4380444061402;"(45.4380444061402, 9.19737424956197)"
1484;4256;8;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";24;2;48;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19882529403055;45.437503744605;"(45.437503744605, 9.19882529403055)"
2283;6539;2;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.14441760562276;45.4796572736147;"(45.4796572736147, 9.14441760562276)"
1493;5208;8;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";15;2;30;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.1833108012478;45.4486226264544;"(45.4486226264544, 9.1833108012478)"
1494;5208;8;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.18322259757047;45.4485549458974;"(45.4485549458974, 9.18322259757047)"
1495;5208;8;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.18344662316708;45.4485778674123;"(45.4485778674123, 9.18344662316708)"
1501;3119;;4;Esistente;Velocipedi;12;1;12;Wheelpower;0_Non precisata;9.21655964154092;45.4678293510061;"(45.4678293510061, 9.21655964154092)"
1502;3119;;4;Esistente;Velocipedi;12;1;12;Wheelpower;0_Non precisata;9.21655909100732;45.4680997722219;"(45.4680997722219, 9.21655909100732)"
1506;4202;23;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";22;1;22;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.18955510288947;45.4484348876649;"(45.4484348876649, 9.18955510288947)"
1512;4220;8;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";8;2;16;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20152647084798;45.4470733165748;"(45.4470733165748, 9.20152647084798)"
1514;5333;34;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.18358600398582;45.4347938421085;"(45.4347938421085, 9.18358600398582)"
1535;5249;;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";9;1;9;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.18566951420279;45.4433353602382;"(45.4433353602382, 9.18566951420279)"
1550;2178;;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.20516756561372;45.4723715083896;"(45.4723715083896, 9.20516756561372)"
1554;5378;32;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";14;1;14;Archetto Milano _ Acciaio inox _ Passo cm 50;Cortile o altro spazio collegato al civico;9.13041865274468;45.4427005022503;"(45.4427005022503, 9.13041865274468)"
1555;526;10;1;Esistente;Velocipedi;1;5;5;0_Solo segnaletica;Marciapiede;9.18761753045803;45.4586650142138;"(45.4586650142138, 9.18761753045803)"
1559;526;3bis;1;Esistente;Velocipedi;4;3;12;Parigina;Marciapiede;9.18812593556951;45.4596801847167;"(45.4596801847167, 9.18812593556951)"
1562;5408;39;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16291676592012;45.4384000821122;"(45.4384000821122, 9.16291676592012)"
1571;7082;19;1;Esistente;Velocipedi;2;4;8;Arcas;0_Non precisata;9.18125613113038;45.474204618428;"(45.474204618428, 9.18125613113038)"
1578;709;;1;Esistente;Velocipedi;1;3;3;0_Solo segnaletica;Marciapiede;9.18166133302917;45.4683282804863;"(45.4683282804863, 9.18166133302917)"
1586;327;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";3;2;6;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19453402725344;45.4610632010664;"(45.4610632010664, 9.19453402725344)"
1587;327;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";44;2;88;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19432673891309;45.4608473881643;"(45.4608473881643, 9.19432673891309)"
1588;327;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";24;2;48;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19409651764339;45.4606023818703;"(45.4606023818703, 9.19409651764339)"
1590;331;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";52;2;104;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19362433809154;45.4600971624364;"(45.4600971624364, 9.19362433809154)"
1591;331;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19340921508806;45.4598756957084;"(45.4598756957084, 9.19340921508806)"
1592;331;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19330101809232;45.4597535685887;"(45.4597535685887, 9.19330101809232)"
1593;331;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";12;2;24;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19319032404767;45.4596379139925;"(45.4596379139925, 9.19319032404767)"
1594;331;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";7;2;14;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19305919095205;45.4594998473361;"(45.4594998473361, 9.19305919095205)"
1600;2264;;2;Esistente;Velocipedi;2;5;10;Egeo;0_Non precisata;9.2175357448427;45.4865544540311;"(45.4865544540311, 9.2175357448427)"
1601;2284;29;2;Esistente;Velocipedi;3;5;15;Egeo;Marciapiede;9.21844714346404;45.4911343179304;"(45.4911343179304, 9.21844714346404)"
1602;2277;15;1;Esistente;Velocipedi;5;5;25;Egeo;0_Non precisata;9.22324122012183;45.4898237691041;"(45.4898237691041, 9.22324122012183)"
1603;2704;1;3;Esistente;Velocipedi;14;2;28;Archetto Milano _ Acciaio inox _ Passo cm 80;Parterre;9.25506094096462;45.4899583123496;"(45.4899583123496, 9.25506094096462)"
1605;2704;1;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";14;2;28;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.25503375348228;45.4900811024917;"(45.4900811024917, 9.25503375348228)"
1609;6612;78;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";17;1;17;Archetto Milano _ Acciaio inox _ Passo cm 50;Alla quota della carreggiata;9.13829896314496;45.45929069468;"(45.45929069468, 9.13829896314496)"
1611;6612;;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";13;1;13;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.13687242548573;45.4610278076762;"(45.4610278076762, 9.13687242548573)"
1612;2390;167;2;Esistente;Velocipedi;4;5;20;Egeo;Marciapiede;9.24750503506629;45.5052758174878;"(45.5052758174878, 9.24750503506629)"
1613;2390;167;2;Esistente;Velocipedi;2;5;10;Egeo;Marciapiede;9.24723176846246;45.5050809823018;"(45.5050809823018, 9.24723176846246)"
1616;6649;54 a;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";13;1;13;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.12791463234987;45.459553488711;"(45.459553488711, 9.12791463234987)"
1618;6649;55a;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.12878066923327;45.4592220320706;"(45.4592220320706, 9.12878066923327)"
1620;5275;21;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";29;1;29;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.16012722389778;45.4462589792646;"(45.4462589792646, 9.16012722389778)"
1635;5425;18;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";16;1;16;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.1631963749518;45.4310682630842;"(45.4310682630842, 9.1631963749518)"
1637;5429;snc;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";19;1;19;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.1578307756323;45.4335128684501;"(45.4335128684501, 9.1578307756323)"
1639;5429;8;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.158521671413;45.4332397584502;"(45.4332397584502, 9.158521671413)"
1642;5481;;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";20;2;40;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.16795160462324;45.4360643876608;"(45.4360643876608, 9.16795160462324)"
1643;5481;;6;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";9;2;18;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.16810135228871;45.436002850814;"(45.436002850814, 9.16810135228871)"
1657;6703;15 b;7;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";8;1;8;Archetto Milano _ Acciaio inox _ Passo cm 50;Alla quota della carreggiata;9.1110069509192;45.465820217579;"(45.465820217579, 9.1110069509192)"
1658;6703;15 a;7;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";13;1;13;Archetto Milano _ Acciaio inox _ Passo cm 50;Alla quota della carreggiata;9.11157774742638;45.4656930436781;"(45.4656930436781, 9.11157774742638)"
1663;6190;19;6;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.1615515049916;45.467737123987;"(45.467737123987, 9.1615515049916)"
1664;6190;19;6;Esistente;Velocipedi;10;1;10;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.1611326163093;45.4677531679172;"(45.4677531679172, 9.1611326163093)"
1671;5124;56;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16128088466827;45.4515784359261;"(45.4515784359261, 9.16128088466827)"
1672;5124;56;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16086272734011;45.452288721873;"(45.452288721873, 9.16086272734011)"
1673;1061;2;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19285285061849;45.4793980796603;"(45.4793980796603, 9.19285285061849)"
1674;1061;6;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;0_Non precisata;9.19372122191897;45.479286812246;"(45.479286812246, 9.19372122191897)"
1675;1061;8;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;0_Non precisata;9.19355345112362;45.4796661923228;"(45.4796661923228, 9.19355345112362)"
1676;1056;9;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19601288164976;45.4782244928432;"(45.4782244928432, 9.19601288164976)"
1677;1056;9;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19528557880844;45.4785716961974;"(45.4785716961974, 9.19528557880844)"
1678;1056;9;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19518216463576;45.4786150238002;"(45.4786150238002, 9.19518216463576)"
1692;7386;;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";17;2;34;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.14599784556353;45.4917217214648;"(45.4917217214648, 9.14599784556353)"
1698;1056;6;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.194964195444;45.4795696601456;"(45.4795696601456, 9.194964195444)"
1699;1056;5;9;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.19423415285917;45.47902196665;"(45.47902196665, 9.19423415285917)"
1700;1056;5;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19435332370231;45.4789457904723;"(45.4789457904723, 9.19435332370231)"
1712;2102;14;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19946585689476;45.4729835178566;"(45.4729835178566, 9.19946585689476)"
1713;4224;3;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18875334925353;45.4423515416066;"(45.4423515416066, 9.18875334925353)"
1716;6141;5;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;1;10;Archetto Milano _ Acciaio inox _ Passo cm 50;Alla quota della carreggiata;9.16400502071001;45.4780653835581;"(45.4780653835581, 9.16400502071001)"
1717;6141;5;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;1;10;Archetto Milano _ Acciaio inox _ Passo cm 50;Alla quota della carreggiata;9.16410490262458;45.4780139519284;"(45.4780139519284, 9.16410490262458)"
1747;3149;6;1;Esistente;Velocipedi;2;6;12;Semplice;0_Non precisata;9.20012715362843;45.4578226577404;"(45.4578226577404, 9.20012715362843)"
1754;7148;2;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";35;2;70;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.16667355970907;45.4789652249768;"(45.4789652249768, 9.16667355970907)"
1756;7148;2;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";25;2;50;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.16639531492878;45.4787835119574;"(45.4787835119574, 9.16639531492878)"
1765;591;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;2;20;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.18256102932432;45.456914910681;"(45.456914910681, 9.18256102932432)"
1768;2178;;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20515457551103;45.472498283172;"(45.472498283172, 9.20515457551103)"
1789;552;3;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";15;1;15;Archetto Milano _ Acciaio inox _ Passo cm 50;Alla quota della carreggiata;9.1775441393305;45.4597642558081;"(45.4597642558081, 9.1775441393305)"
1794;6429;;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.14182083804682;45.4829964845421;"(45.4829964845421, 9.14182083804682)"
1796;6334;2;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.14834039282114;45.477857189492;"(45.477857189492, 9.14834039282114)"
1800;1173;2;8;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.18799905668726;45.4907578765039;"(45.4907578765039, 9.18799905668726)"
1802;1173;4;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";2;2;4;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.18794014428783;45.4912257067161;"(45.4912257067161, 9.18794014428783)"
1804;1173;9;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.18777210065546;45.4914874734917;"(45.4914874734917, 9.18777210065546)"
1812;1697;;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.18181959330621;45.5289119486705;"(45.5289119486705, 9.18181959330621)"
1813;1697;;9;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";7;2;14;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.18106830584004;45.5289788085351;"(45.5289788085351, 9.18106830584004)"
1815;1078;;9;Esistente;Velocipedi;1;15;15;0_Solo segnaletica;0_Non precisata;9.19575809458742;45.4846835763836;"(45.4846835763836, 9.19575809458742)"
1837;3262;21;4;Esistente;Velocipedi;1;4;4;Triangolare;0_Non precisata;9.22686700440919;45.4622485318211;"(45.4622485318211, 9.22686700440919)"
1838;3262;21;4;Esistente;Velocipedi;2;4;8;0_Non precisato;0_Non precisata;9.22605602404724;45.4622396969171;"(45.4622396969171, 9.22605602404724)"
1839;3101;6;3;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.22346461390637;45.4675307910393;"(45.4675307910393, 9.22346461390637)"
1840;3141;;4;Esistente;Velocipedi;6;4;24;Triangolare;0_Non precisata;9.22052046691671;45.4605133219516;"(45.4605133219516, 9.22052046691671)"
1845;3112;2;4;Esistente;Velocipedi;4;4;16;Arcas;0_Non precisata;9.21995454385551;45.4619842145763;"(45.4619842145763, 9.21995454385551)"
1848;3007;;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";3;2;6;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.21709727545454;45.4620370883452;"(45.4620370883452, 9.21709727545454)"
1850;2274;2;2;Esistente;Velocipedi;1;4;4;0_Non precisato;Alla quota della carreggiata;9.21707447557552;45.4869654712388;"(45.4869654712388, 9.21707447557552)"
1851;3073;8;4;Esistente;Velocipedi;2;5;10;Semplice;Area pedonale (regolamentata o di fatto);9.21122995708901;45.4610394259205;"(45.4610394259205, 9.21122995708901)"
1852;4068;69;4;Esistente;Velocipedi;6;1;6;Archetto Milano _ Acciaio inox _ Passo cm 50;0_Non precisata;9.21608815095503;45.4440850645212;"(45.4440850645212, 9.21608815095503)"
1853;7386;;8;Esistente;Velocipedi;6;5;30;Egeo;0_Non precisata;9.14614565399782;45.4915638153042;"(45.4915638153042, 9.14614565399782)"
1858;3171;20;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.2325003278836;45.4717468459718;"(45.4717468459718, 9.2325003278836)"
1859;3171;20;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23228625681134;45.4717452562848;"(45.4717452562848, 9.23228625681134)"
1860;3171;20;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";3;2;6;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23230873526814;45.4718687851067;"(45.4718687851067, 9.23230873526814)"
1861;3171;20;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";3;2;6;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23249023825953;45.4718690583767;"(45.4718690583767, 9.23249023825953)"
1863;3167;26;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23024157027891;45.4717222798543;"(45.4717222798543, 9.23024157027891)"
